# Type Directory — one line per type for efficient semantic matching
# Format: qname | baseType | pattern | propCount | definition | topProperties
# Total: 18323 types
#
4HpVzNgYTNCuRRVwXXunoQ | BP33n_U3Qhadujz1PLanBQ | object | 0 | See industry description for 423840. | 
4Ie3RKGfTgmOyxXWqATYZA | zZrNgdPqRCyQxuIj0b5U6g | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing insulated fiber optic cable from purchase | 
4J-2ZNAARq6JHyH5LSqh5Q | rm6Op71TRZKqO_wE7EHJEA | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing industrial machinery (except agricultural | 
4P-g0NMpRHGsH4YQDfn6DQ | 8Qo4_vlCTraQTxZhVQMm8Q | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing brooms, mops, and brushes. | 
4PalSylJRSavft5c5uwN5A | SMxNxWmNRdaY3reO9Yl_2A | object | 0 | This U.S. industry comprises establishments primarily engaged in growing grapes and/or growing grapes to sun dry into ra | 
4S1iUzATQG-tZjcPCHRpNg | i1UjE7vNRguAbmuKUppnxQ | object | 0 | See industry description for 512290. | 
4XKA3wiDRjqir99lh3Ujtg | r-Ao21m5RV2eHmoN57h4qQ | object | 0 | This industry comprises establishments primarily engaged in the merchant wholesale distribution of photographic equipmen | 
4YIkQoKySfuEnFJ78SnpQg | 7uYrSNWeQ9uARs2ln1C_kA | object | 0 | See industry description for 325120. | 
4ZY5iOuHRoenJQr_ldjsrQ | xsAUmUzRRpSxsvlEJAaOLA | object | 0 | This industry comprises establishments primarily engaged in the preservation and exhibition of live plant and animal lif | 
4_4xkC4YSFO4R12wNsuklw | ac4Hh3usR0SdQ7ST12Vtug | object | 0 | This U.S. industry comprises establishments primarily engaged in providing one or more of the following community housin | 
4_ZVNBAMQd27OtK4BOVO5Q | xHYpQehTSCuxJCSwbZ2iAQ | object | 0 | See industry description for 522180. | 
4aVTFB2KRyiXg_2OC2xxKg | _GX1xrnES226fbq1FpHXxw | object | 0 | This industry comprises establishments primarily engaged in (1) growing trees for reforestation and/or (2) gathering for | 
4cxOGWKKSOWBDzcpBHqreg | SPXILEu-TGOrd-H31WSO3w | object | 0 | See industry description for 441120. | 
4fVv-16LRdSsxCe6ZpTibw | IMG5GjCWTgeRGbpJARBXcQ | object | 0 | This industry comprises establishments primarily engaged in operating sewer systems or sewage treatment facilities that  | 
4gYRyTiLRSueXp6YsEzPOw | OHRgpwVGRR2OOs9XZgkEgA | object | 0 | This U.S. industry comprises establishments primarily engaged in (1) manufacturing guided missile and/or space vehicle p | 
4hVjuhgrQYu-wkitHRFIHQ | QaEiwZnBQR-iaJTnlOpyFA | object | 0 | This industry comprises establishments primarily engaged in renting consumer electronics equipment and appliances, such  | 
4iufljqCQa60MT3qIwSssA | AsDGUP8kTO2Y6Vb94LiQdQ | object | 0 | This industry comprises establishments primarily engaged in manufacturing power, distribution, and specialty transformer | 
4lUzh1N6TiWzm0a4V_wGKg | 8kYX50F2SSqrnyOlDhDcfw | object | 0 | This U.S. industry comprises establishments primarily engaged in one or more of the following: (1) enameling, lacquering | 
4lyJL_5PS96gm6EAke8iSA | iCBE0YiVTYmtAjluJBMIUQ | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing custom designed interiors consisting of a | 
4m_Ao4woRraeCbJlJCIwLA | 2aiCfNVQQ26656V64RKYqg | object | 0 | See industry description for 456120. | 
4nnlMdLORISJT8Hkcz6Mgg | PU3gTYh8RaOopNIITLA6Eg | object | 0 | See industry description for 331210. | 
4rAFZdBCRuakSvTX1CYiUw | HmiKW24HStOR9ekPviypfA | object | 0 | This U.S. industry comprises establishments primarily engaged in (1) farm raising finfish (e.g., catfish, trout, goldfis | 
4rtApGTMRZmzNeItpwQvRA | RCOt1w05pKqV4V4gwFEKcfs | object | 0 | This industry group comprises establishments primarily engaged in retailing new and used vehicles (except automobiles, l | 
4uC7IwT0Tmus9N5aGF5yzA | UlA02PR-R3man_0KO_n-2w | object | 0 | See industry description for 512110. | 
4yi7CFM6QeKI2AO0lPxrVQ | RBOjgvcq6Z33XxMhTxWiiDS | object | 0 | Industries in the Paper Manufacturing subsector make pulp, paper, or converted paper products.  The manufacturing of the | 
4zureO9jQbWmAeiFcpbiqw | NOy0iADqRlagTxGYug8nCQ | object | 0 | See industry description for 322120. | 
50b1bpyJS5i-jl5gANQdew | qyyRAb9AQWeQkmj3XvVPag | object | 0 | This industry comprises establishments primarily engaged in manufacturing plastics bottles. | 
51tiVeSeSMyP7RpgZnoQyQ | tEn-M7tEQwSDoAaEWhntrQ | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing industrial molds for casting metals or fo | 
54YBr4S3QZ-zYg8LuKj9sw | UlA02PR-R3man_0KO_n-2w | object | 0 | This industry comprises establishments primarily engaged in operating motion picture theaters and/or exhibiting motion p | 
55V1cHHZTnSGwtqbpXkPLA | 7RUlj-4EQq2T_M_w42aQJw | object | 0 | See industry description for 459310. | 
5ACgObudQIuSoVBakqHRJA | XmPn9qdqRNCrNlvwItWVMw | object | 0 | This U.S. industry comprises establishments primarily engaged in converting paperboard into paperboard containers (excep | 
5FjglBOkSw6AJks99sMYYA | kWnYwlzIS9K0r1_cV3CAHQ | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing nonupholstered wood household-type furnit | 
5HHCTmtWQ06vJt6P2iXuKQ | 8cbjJOaBSfyJyQAKYPZDNQ | object | 0 | This industry comprises establishments primarily engaged in operating Web sites that use a search engine to generate and | 
5IQPKPyRRt6CEhmdt2j01g | nrYBmqysSC2G7WwPo1uzIw | object | 0 | See industry description for 315250. | 
5JF3YgjGQrOoDLcv7KlIHg | qQMZ_3o0R2K_eZJ9FBlF7Q | object | 0 | This industry comprises (1) establishments primarily engaged in providing landscape care and maintenance services and/or | 
5KQPto_YR1aCTdOmk0nRDg | slCGTa9WSkGsv2cuoj4eKg | object | 0 | This industry comprises establishments commonly referred to as contractors primarily engaged in (1) cutting materials ow | 
5MIeBXjUSBSQDxvAzX_DsA | O-vt7yS3S3C8qVjTbZLXHw | object | 0 | This industry comprises establishments primarily engaged in providing advice and assistance to businesses and other orga | 
5YpNvWIrT2uE8IBMW5Llxg | RCDT5LFFXJVgwQ5JQzATVjW | object | 0 | See industry description for 611110. | 
5_bs3MXKTrCIt5UR6Gy_VA | L02SICBhTbeJzkgJHdb6nQ | object | 0 | This industry comprises establishments primarily engaged in pouring molten iron and steel into molds of a desired shape  | 
5a3MB0kHRTK6yiNRFYKcjQ | ueoh3Lk7TFOreKKJMRQhLg | object | 0 | This industry comprises establishments primarily engaged in providing long-distance general freight trucking.  General f | 
5aWP1kXqS_GjFYNlgJi56g | bhcIt7ePQoSkVaHfbjWI8Q | object | 0 | This U.S. industry comprises establishments primarily engaged in providing air transportation of cargo without transport | 
5botOgK6S4OW6KhiVfSNlg | -QaHZ5SVRZGMUtQHQchlQA | object | 0 | This industry comprises establishments primarily engaged in developing the mine site, mining, and/or beneficiating (i.e. | 
5gJZDWXcQ5O9wbwXV3oJ1A | SGahJEz_Tfqwxxi7eSpqlA | object | 0 | This U.S. industry comprises establishments primarily engaged in operating biomass electric power generation facilities. | 
5i9GvY0XR9Sx6xXT30RQyA | qDsXOU70Tf6usMKyrcjeUQ | object | 0 | This U.S. industry comprises establishments primarily engaged in (1) manufacturing dry pasta and/or (2) manufacturing pr | 
5jQYQW4wSkyNl4l4T3Fpmg | oDZmkIpZQPK4e_fK7rJHvw | object | 0 | See industry description for 238340. | 
5ndWL1V1SJG_OWiJw4QlWA | K0JtPnqXSjuQA7mApIY4vQ | object | 0 | See industry description for 423330. | 
5q6uScWsQ32iALvm9E2IbQ | MqGQ44IuQ-G734lwQDOVqw | object | 0 | This industry comprises establishments primarily engaged in one of the following: (1) retailing an array of new househol | 
5rQozA2CTtua3mRPVLdVzQ | QcfA1Ao0ScOc7BD_aDhtOw | object | 0 | See industry description for 425120. | 
5sK5TJYfQYmi2JVF177m1A | Jm44LczZQeaLf-mLXYn4WA | object | 0 | See industry description for 721110. | 
5uTZQJ54RrS09SwZ9yZCOA | RBpV7a4XyvWmCSvE8cMGfWK | object | 0 |  | 
5uqeNq8ZRjiwqgsz-4Gy-Q | 6UdWAYVST5a7hdvg2sNRMw | object | 0 | This industry comprises establishments primarily engaged in manufacturing leather products (except footwear and apparel) | 
5wZyI9GAQ7S9TNhGO1TLQw | C1U0eLMZRz6-1FBYu3FNbQ | object | 0 | This industry comprises establishments of independent mental health practitioners (except physicians) primarily engaged  | 
648jm4v4TCevBcZMQ3TcMw | JYwsG2GBTKKgKnPalOVRgQ | object | 0 | This industry comprises (1) establishments primarily engaged in providing vocational rehabilitation or habilitation serv | 
67ndUHFyQze8OuwCMzRTTQ | _TrONq-CTSy2Q5b9du0awA | object | 0 | This industry comprises (1) establishments known as grantmaking foundations or charitable trusts and (2) establishments  | 
69QLz8XRQMeu03FdHobr7g | XEF_h5cpQLug_oZ_tAHONg | object | 0 | See industry description for 621420. | 
69aKJlt2TyqtiGw1Jc2BUw | R9Ldp07MuEzCYqYViCbvmsI | object | 0 |  | 
6Bg1uOCiQgahb8b3TCO2VA | RBrBYbsaP35Zqr9ZrYFHMda | object | 0 |  | 
6BrxOE8nQUW_MEKQtnI20Q | gIH41F32RjC--hCQrHHcQQ | object | 0 | This U.S. industry comprises establishments engaged in purchasing access and network capacity from owners and operators  | 
6Gh38ncgSd29bI4rPXvHpg | 2A-BXFaYS4aaPb9hUzIjNA | object | 0 | This U.S. industry comprises establishments primarily engaged in providing support activities (except geophysical survey | 
6GjQ1MBXRxeI8N0qMlyEPg | mG_c5d0-T6ehxPHuV38Q8w | object | 0 | See industry description for 711510. | 
6LGaTSjIQG-8EdejvDyY8w | iJ-4n9cSQfeie-s_prHGQg | object | 0 | This U.S. industry comprises establishments primarily engaged in coating, laminating, tempering, or shaping purchased gl | 
6OA2yfFNSw-nd97JTKTF_g | eEc9gaX2SrSj9DHz9azu4A | object | 0 | See industry description for 334210. | 
6PhkFjpASI2yP-36CyygEA | Q0Apwmq4R0C0PGdxFiso7Q | object | 0 | This industry comprises establishments primarily engaged in providing automotive repair and maintenance services (except | 
6UdWAYVST5a7hdvg2sNRMw | vGIs4nPgQmyF5RTAWOB6Jg | object | 0 | See industry description for 316990. | 
6Ue6JYlcS3abwBmEUJ8Rmw | gc05XgiIRYmVHrg3IjevCw | object | 0 | This U.S. industry comprises establishments primarily engaged in purifying and bottling water (including naturally carbo | 
6UpqETxiSjC4olDuqoHFrg | 8U0OpbqaR263dfEgM9qnpA | object | 0 | This industry comprises establishments primarily engaged in the merchant wholesale distribution of kraft wrapping and ot | 
6WazHqplRtyiVXLlWxkA6g | RC1Ba5YP8y1uxOkQF7LsVU8 | object | 0 |  | 
6X6xJ7TuSFmlAW6Yr-JH6w | XEF_h5cpQLug_oZ_tAHONg | object | 0 | This industry comprises establishments with medical staff primarily engaged in providing general or specialized outpatie | 
6X_dYC8VT8-r8HzqZOwpgQ | fD3HEmIjTCWjYGdG9M1m2g | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing nonferrous forgings from purchased nonfer | 
6YhGnUcTRIW9qLZZmOJAHw | Oi22tkZrQEawQ3tlRQ-j_w | object | 0 | This industry comprises establishments primarily engaged in providing stevedoring and other marine cargo handling servic | 
6emZ3X6XRJ61lff_nXHYDw | nTlbbVGtQ6qs5CqcwYnhcg | object | 0 | This industry comprises (1) establishments primarily engaged in providing mailbox rental and other postal and mailing se | 
6hr6liRTSX6Wmxsn_wob_w | 6oKLTYAwSYmMHU9oWxLqSA | object | 0 | See industry description for 336120. | 
6jqPZeeTTimsEHVUxDspSw | _SOo3hXySCqZmUBU6MnFow | object | 0 | See industry description for 623110. | 
6oKLTYAwSYmMHU9oWxLqSA | R8q7pmb15BQ563KmqZxMC3W | object | 0 | This industry group comprises establishments primarily engaged in (1) manufacturing complete automobiles, light duty mot | 
6ubTRFSTTvKXCSb7Dj3DXQ | 2jdGSgQzR1C4kHzQd5cqIg | object | 0 | This industry comprises establishments primarily engaged in publishing directories, mailing lists, and collections or co | 
6ywBOmZDSo6GfaUpfn4Oaw | BP33n_U3Qhadujz1PLanBQ | object | 0 | See industry description for 423820. | 
72Lorx9CQZ6LQgdd2rgoIg | yhsp_9s9QNm9UB4VUccNug | object | 0 | This U.S. industry comprises establishments primarily engaged in providing verbatim reporting and stenotype recording of | 
72WuskHAQ7eNM-Rc-ATvlQ | mmFgg7h7R0il7R2GRGJsiQ | object | 0 | See industry description for 237210. | 
77u0cXk2Qn-SXYPS1aRDFQ | uUK2KwffQ6q8HQtrrAeAYw | object | 0 | This industry comprises establishments primarily engaged in manufacturing ice cream, frozen yogurts, frozen ices, sherbe | 
78yfW3yKQtidkxpCBIWNRQ | D77ATOEvSPqaboc361FuwQ | object | 0 | This U.S. industry comprises establishments primarily engaged in offering aviation and flight training. These establishm | 
79ohnDXsSaiPIFLliyjU_A | XdrTlruORiSD8Y5RWHKpnw | object | 0 | This industry comprises establishments primarily engaged in (1) machining precision turned products or (2) manufacturing | 
7HW5ChJXSbqwm7RC0YWm_w | 7nF66YUPRK2Sp-o98uHw6w | object | 0 | This industry comprises (1) establishments primarily engaged in finishing textiles, fabrics, and apparel and (2) establi | 
7MgoS11HTvC5UBEHdX0Q4A | OMtpeAlCQFe0N2m5sj2JjA | object | 0 | See industry description for 485510. | 
7NUSzwHnQNGvEEU0z32agg | RB9cei2GHUCqSsSwdI0ySs | object | 0 | This industry group comprises establishments primarily engaged in the merchant wholesale distribution of beer, ale, wine | 
7Q9JSH4JQamJSllTSkaewQ | 3G5UeK7AQYCylMGi4vdq-A | object | 0 | This industry comprises government establishments primarily engaged in providing general support for government. Such su | 
7RUlj-4EQq2T_M_w42aQJw | RncNeMNwQvKMaiI19YLhFk | object | 0 |  | 
7U3JuEuQSUKSshTwup0k2A | WBLLpndJRPGdl5m0HLirjg | object | 0 | This industry comprises establishments primarily engaged in manufacturing one or more of the following: (1) prefabricate | 
7UU9Y21ORUeNIoUBr_tXMQ | AkW3zD8BSWCEVlQgC3FLog | object | 0 | This industry comprises establishments primarily engaged in facilitating credit intermediation (except mortgage and loan | 
7Um_4IRrRWKaq1aqiTHIpA | RA082f4BAA89d11Acd60Ec03 | object | 0 |  | 
7VdrsPcJSM-7g4UJZoCgPA | X025JE1YTUCnIQsk66o_Zg | object | 0 | This industry comprises establishments primarily engaged in making cash loans or extending credit through credit instrum | 
7WY07yhXQL-MtSYRIdkzJA | -NuqdsQvRH2RqZ15UVw9NQ | object | 0 | See industry description for 459140. | 
7b6moppmQoqkUeO2WM0jyw | -AKi-qdIQB6zXs-uHPYUZA | object | 0 | This industry comprises establishments primarily engaged in manufacturing abrasive grinding wheels of natural or synthet | 
7bv2EWYaTf665cu70L2N9Q | NwpC-AVOSrGS91q0HJPhaw | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing totalizing (i.e., registering) fluid mete | 
7bvEzkmdSxyvOEJIUNWlCA | R8sg6ZiCdJPHi2EUyh7BiZf | object | 0 | This industry group comprises establishments primarily engaged in providing nonresidential social assistance to children | 
7dledmVRT7ijU7zmHuGdOQ | RA082f4BAA89d11Acd60Ec03 | object | 0 |  | 
7hERgCTlT6iErXEwPmm4LQ | 79ohnDXsSaiPIFLliyjU_A | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing metal bolts, nuts, screws, rivets, washer | 
7h_ZAiafR1OGmih72Z50XA | RCaeZbTg74NX3xyNzskpVH8 | object | 0 | This industry group comprises establishments primarily engaged in milling flour or meal from grains or vegetables, manuf | 
7iiCwJcbQkScQrvZImQhdQ | S12-VZg9R06JW6Mqb9pUYg | object | 0 | See industry description for 541840. | 
7kGsEqaVQAyB6s-GApvBlg | DfrhxkwnTgawhd8MXR9LfA | object | 0 | This industry comprises establishments primarily engaged in operating rooming and boarding houses and similar facilities | 
7nF66YUPRK2Sp-o98uHw6w | XaKMj_pbScuhTlOqXPkhXQ | object | 0 | See industry description for 313310. | 
7qVy5kV_Qx-6yIaCHCycSg | 3ZTyLmpASpO3CDM8aVnHNw | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing compost through the controlled aerobic, b | 
7uE6Vws-SO6QlmvYKDnX2w | NwpC-AVOSrGS91q0HJPhaw | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing measuring and controlling devices (except | 
7uYrSNWeQ9uARs2ln1C_kA | RBrBYbsaP35Zqr9ZrYFHMda | object | 0 | This industry group comprises establishments primarily engaged in manufacturing chemicals using basic processes, such as | 
7zOi3I6HTiGCnKMi3jScjg | jku4nWZBQSSKQgl14dnLIg | object | 0 | See industry description for 926110. | 
7zjy747tRHOiMTRBODSXqA | dCKeqxT_Qg6M98Gt2x7-Vw | object | 0 | This industry comprises establishments primarily engaged in (1) manufacturing chocolate and chocolate confectioneries fr | 
83sqVMp3Tmmx9TaNXfyskQ | w0UoGediRO6QtrYoz9rUqQ | object | 0 | This industry comprises establishments primarily engaged in promoting the interests of organized labor and union employe | 
851IJnH0SbCdeOgoqi0vZw | R9GqgpAu9J8iXUREZ3M7wzO | object | 0 | This industry group comprises establishments primarily engaged in nonferrous metal (except aluminum) smelting, refining, | 
85QiHN14R-m1l6CzKBuxXQ | WEmfMdZSRJye75jPt8niEQ | object | 0 | See industry description for 212220. | 
88dAy02kTpSG_hNiqeRfhw | L6qGJfXTQTGXU-UETwtrbA | object | 0 | See industry description for 493130. | 
89ZlNNZ2Toq1OR5kv4tOew | i22tsqU-R5SH9nDskUhX8Q | object | 0 | This U.S. industry comprises establishments primarily engaged in processing or preserving meat and meat byproducts (exce | 
8A-ufB0iSySWshnUA_SJZw | R9GqgpAu9J8iXUREZ3M7wzO | object | 0 |  | 
8BG48BAmSWaMXPds3LbNpg | UrGyvt2fSYCnoBa8-ddxGA | object | 0 | This industry comprises establishments primarily engaged in the merchant wholesale distribution of paints, varnishes, an | 
8BWG40vGTgur_zBbQpT1gw | z92pj9hTTd2-Vgl3rH8XfQ | object | 0 | This U.S. industry comprises establishments primarily engaged in manufacturing fluid power (i.e., hydraulic and pneumati | 
8BwYq-_yQ3mh7EwIjEuPzA | RE2D2e5FE497aD82650BAa67 | object | 0 | This industry group comprises establishments primarily engaged in publishing newspapers, magazines, other periodicals, b | 
8CDYru3PQsyijhVVrqWm9g | _01l7esGQgWC1Ev-cyTwcQ | object | 0 | See industry description for 112390. | 
8CPDrE98Tu-my3xS8OJc1A | cW-wZtcFTXuDlNYs96bTZA | object | 0 | This U.S. industry comprises establishments primarily engaged in converting plastics resins into plastics packaging (fle | 
8F6RK7H9Sp-PHM1JAZjmIg | ffMo7t3PQqS4XIudOoJj0w | object | 0 | This industry comprises establishments primarily engaged in the merchant wholesale distribution of footwear of leather,  | 
8FGS_W_sTreuU_fD6iq2iA | 1ARrcFziSA2I61gQlRXSPA | object | 0 | See industry description for 332410. | 
